tripduration;Starttime;Stoptime;start station id;start station name;start station latitude;start station longitude;end station id;end station name;end station latitude;end station longitude;bikeid
658;01/09/2019 18:56;01/09/2019 19:07;78;Union Square - Somerville;42,3796581;-71,0939428;236;Assembly Square T;42,392233;-71,077466;2872
1743;01/09/2019 18:56;01/09/2019 19:25;419;Central Square East Boston;42,3754491;-71,0391855;419;Central Square East Boston;42,375449;-71,039185;2343
736;01/09/2019 18:57;01/09/2019 19:09;23;Boston City Hall - 28 State St;42,35892;-71,057629;48;Post Office Square;42,355854;-71,054597;3564
597;01/09/2019 18:57;01/09/2019 19:07;68;Central Square at Mass Ave / Essex St;42,36507;-71,1031;189;Kendall T;42,362428;-71,084955;3919
1015;01/09/2019 18:57;01/09/2019 19:13;58;Mugar Way at Beacon St;42,3555363;-71,0728687;90;Lechmere Station at Cambridge St / First St;42,370677;-71,076529;5176
1447;01/09/2019 18:57;01/09/2019 19:21;58;Mugar Way at Beacon St;42,3555363;-71,0728687;3;Colleges of the Fenway - Fenway at Avenue Louis Pasteur;42,340115;-71,100619;5582
1202;01/09/2019 18:57;01/09/2019 19:17;58;Mugar Way at Beacon St;42,3555363;-71,0728687;19;Park Dr at Buswell St;42,347241;-71,105301;3732
2009;01/09/2019 18:57;01/09/2019 19:30;25;South End Library - Tremont St at W Newton St;42,341332;-71,076847;218;Watermark Seaport - Boston Wharf Rd at Seaport Blvd;42,351586;-71,045693;2400
1009;01/09/2019 18:57;01/09/2019 19:14;178;MIT Pacific St at Purrington St;42,3595732;-71,1012948;189;Kendall T;42,362428;-71,084955;5373
476;01/09/2019 18:57;01/09/2019 19:05;67;MIT at Mass Ave / Amherst St;42,3581;-71,093198;177;University Park;42,362648;-71,100061;3016
1427;01/09/2019 18:57;01/09/2019 19:21;58;Mugar Way at Beacon St;42,3555363;-71,0728687;3;Colleges of the Fenway - Fenway at Avenue Louis Pasteur;42,340115;-71,100619;5382
1369;01/09/2019 18:57;01/09/2019 19:20;179;MIT Vassar St;42,3556012;-71,1039448;74;Harvard Square at Mass Ave/ Dunster;42,373268;-71,118579;4769
629;01/09/2019 18:57;01/09/2019 19:08;46;Christian Science Plaza - Massachusetts Ave at Westland Ave;42,3436658;-71,0858238;3;Colleges of the Fenway - Fenway at Avenue Louis Pasteur;42,340115;-71,100619;5447
1312;01/09/2019 18:58;01/09/2019 19:19;41;Packard's Corner - Commonwealth Ave at Brighton Ave;42,352261;-71,123831;41;Packard's Corner - Commonwealth Ave at Brighton Ave;42,352261;-71,123831;2433
727;01/09/2019 18:58;01/09/2019 19:10;74;Harvard Square at Mass Ave/ Dunster;42,373268;-71,118579;380;Mass Ave at Albany St;42,361358;-71,096703;2852
268;01/09/2019 18:58;01/09/2019 19:02;359;One Brigham Circle;42,3339227;-71,1044651;27;Roxbury Crossing T Stop - Columbus Ave at Tremont St;42,331184;-71,095171;5529
2530;01/09/2019 18:58;01/09/2019 19:40;36;Copley Square - Dartmouth St at Boylston St;42,3499283;-71,0773921;259;Washington St at Bradlee St;42,299165;-71,073459;5528
104;01/09/2019 18:58;01/09/2019 19:00;36;Copley Square - Dartmouth St at Boylston St;42,3499283;-71,0773921;370;Dartmouth St at Newbury St;42,350961;-71,077828;488
491;01/09/2019 18:58;01/09/2019 19:06;413;Kennedy-Longfellow School 158 Spring St;42,369553;-71,0857902;67;MIT at Mass Ave / Amherst St;42,3581;-71,093198;4936
766;01/09/2019 18:58;01/09/2019 19:11;236;Assembly Square T;42,3922328;-71,077466;236;Assembly Square T;42,392233;-71,077466;5313
1266;01/09/2019 18:58;01/09/2019 19:19;61;Boylston St at Fairfield St;42,348762;-71,082383;342;Boylston St at Jersey St;42,344651;-71,097325;4803
83;01/09/2019 18:58;01/09/2019 18:59;36;Copley Square - Dartmouth St at Boylston St;42,3499283;-71,0773921;370;Dartmouth St at Newbury St;42,350961;-71,077828;217
1017;01/09/2019 18:58;01/09/2019 19:15;351;Faneuil St at Arlington St;42,3527662;-71,1598849;376;Honan Library;42,360274;-71,128525;3774
385;01/09/2019 18:58;01/09/2019 19:05;137;Magoun Square at Trum Field;42,398365;-71,107818;328;Grove St at Community Path;42,396387;-71,120113;2455
272;01/09/2019 18:58;01/09/2019 19:03;75;Lafayette Square at Mass Ave / Main St / Columbia St;42,3634647;-71,1005732;386;Sennott Park  Broadway at Norfolk Street;42,368605;-71,099302;5191
269;01/09/2019 18:58;01/09/2019 19:03;75;Lafayette Square at Mass Ave / Main St / Columbia St;42,3634647;-71,1005732;386;Sennott Park  Broadway at Norfolk Street;42,368605;-71,099302;5510
1402;01/09/2019 18:58;01/09/2019 19:22;27;Roxbury Crossing T Stop - Columbus Ave at Tremont St;42,331184;-71,095171;191;Tappan St at Brookline Hills MBTA;42,332096;-71,128459;3145
820;01/09/2019 18:59;01/09/2019 19:12;36;Copley Square - Dartmouth St at Boylston St;42,3499283;-71,0773921;222;Troy Boston;42,343749;-71,062256;4742
278;01/09/2019 18:59;01/09/2019 19:03;234;Broadway at Central St;42,3951715;-71,0985059;239;Community Path at Cedar Street;42,394072;-71,111337;4278
978;01/09/2019 18:59;01/09/2019 19:15;69;Coolidge Corner - Beacon St at Centre St;42,341598;-71,123338;82;Beacon St at Tappan St;42,338267;-71,138947;3971
1181;01/09/2019 18:59;01/09/2019 19:18;58;Mugar Way at Beacon St;42,3555363;-71,0728687;189;Kendall T;42,362428;-71,084955;1942
634;01/09/2019 18:59;01/09/2019 19:09;36;Copley Square - Dartmouth St at Boylston St;42,3499283;-71,0773921;152;Ink Block - Harrison Ave at Herald St;42,345901;-71,063187;4954
977;01/09/2019 18:59;01/09/2019 19:15;351;Faneuil St at Arlington St;42,3527662;-71,1598849;376;Honan Library;42,360274;-71,128525;5194
1462;01/09/2019 18:59;01/09/2019 19:23;11;Longwood Ave at Binney St;42,338629;-71,1065;175;Brighton Center - Washington St at Cambridge St;42,348949;-71,150272;3163
670;01/09/2019 18:59;01/09/2019 19:10;96;Cambridge Main Library at Broadway / Trowbridge St;42,373379;-71,111075;378;191 Beacon St;42,380323;-71,108786;4157
871;01/09/2019 18:59;01/09/2019 19:14;67;MIT at Mass Ave / Amherst St;42,3581;-71,093198;21;Prudential Center - Belvedere St;42,34652;-71,080658;2949
885;01/09/2019 18:59;01/09/2019 19:14;67;MIT at Mass Ave / Amherst St;42,3581;-71,093198;21;Prudential Center - Belvedere St;42,34652;-71,080658;3799
1680;01/09/2019 18:59;01/09/2019 19:27;43;Rowes Wharf at Atlantic Ave;42,357143;-71,050699;86;Brookline Village - Station Street at MBTA;42,332999;-71,116344;4862
588;01/09/2019 18:59;01/09/2019 19:09;342;Boylston St at Jersey St;42,3446506;-71,097325;160;Wentworth Institute of Technology - Huntington Ave at Vancouver St;42,337586;-71,096271;5117
2366;01/09/2019 19:00;01/09/2019 19:39;374;Tremont St at Hamilton Pl;42,3566834;-71,0616665;17;Soldiers Field Park - 111 Western Ave;42,364263;-71,118276;4761
682;01/09/2019 19:00;01/09/2019 19:11;67;MIT at Mass Ave / Amherst St;42,3581;-71,093198;74;Harvard Square at Mass Ave/ Dunster;42,373268;-71,118579;3976
1337;01/09/2019 19:00;01/09/2019 19:22;139;Dana Park;42,3617804;-71,1080995;69;Coolidge Corner - Beacon St at Centre St;42,341598;-71,123338;5434
1148;01/09/2019 19:00;01/09/2019 19:19;14;HMS/HSPH - Avenue Louis Pasteur at Longwood Ave;42,3374175;-71,1028612;95;Cambridge St - at Columbia St / Webster Ave;42,372969;-71,094445;3272
1902;01/09/2019 19:00;01/09/2019 19:32;97;Harvard University River Houses at DeWolfe St / Cowperthwaite St;42,3691903;-71,1171413;416;Blossom St at Charles St;42,364356;-71,069594;5309
1913;01/09/2019 19:00;01/09/2019 19:32;37;New Balance - 20 Guest St;42,3573292;-71,1467354;8;Union Square - Brighton Ave at Cambridge St;42,353334;-71,137313;2036
676;01/09/2019 19:00;01/09/2019 19:11;25;South End Library - Tremont St at W Newton St;42,341332;-71,076847;21;Prudential Center - Belvedere St;42,34652;-71,080658;3397
729;01/09/2019 19:00;01/09/2019 19:12;330;30 Dane St;42,3810014;-71,1040252;87;Harvard University Housing - 115 Putnam Ave at Peabody Terrace;42,366621;-71,114214;2214
1901;01/09/2019 19:00;01/09/2019 19:32;97;Harvard University River Houses at DeWolfe St / Cowperthwaite St;42,3691903;-71,1171413;416;Blossom St at Charles St;42,364356;-71,069594;4869
645;01/09/2019 19:00;01/09/2019 19:11;146;Murphy Skating Rink - 1880 Day Blvd;42,336448;-71,023739;186;Congress St at Northern Ave;42,3481;-71,03764;2919
375;01/09/2019 19:00;01/09/2019 19:07;179;MIT Vassar St;42,3556012;-71,1039448;68;Central Square at Mass Ave / Essex St;42,36507;-71,1031;5466
1397;01/09/2019 19:01;01/09/2019 19:24;69;Coolidge Corner - Beacon St at Centre St;42,341598;-71,123338;14;HMS/HSPH - Avenue Louis Pasteur at Longwood Ave;42,337417;-71,102861;4991
805;01/09/2019 19:01;01/09/2019 19:14;20;Aquarium T Stop - 200 Atlantic Ave;42,3599118;-71,0514298;161;W Broadway at D St;42,339109;-71,051443;2122
1152;01/09/2019 19:01;01/09/2019 19:20;282;Stony Brook T Stop;42,316966;-71,104374;404;Mass Ave T Station;42,341356;-71,08337;3489
1142;01/09/2019 19:01;01/09/2019 19:20;282;Stony Brook T Stop;42,316966;-71,104374;404;Mass Ave T Station;42,341356;-71,08337;4106
788;01/09/2019 19:01;01/09/2019 19:14;20;Aquarium T Stop - 200 Atlantic Ave;42,3599118;-71,0514298;161;W Broadway at D St;42,339109;-71,051443;3089
1473;01/09/2019 19:01;01/09/2019 19:26;4;Tremont St at E Berkeley St;42,345392;-71,069616;20;Aquarium T Stop - 200 Atlantic Ave;42,359912;-71,05143;3050
526;01/09/2019 19:01;01/09/2019 19:10;363;Harrison Ave at Mullins Way;42,3452156;-71,0638403;218;Watermark Seaport - Boston Wharf Rd at Seaport Blvd;42,351586;-71,045693;4443
221;01/09/2019 19:01;01/09/2019 19:05;379;Tremont St at W. Dedham St;42,3425491;-71,0742145;417;Columbus Ave at W. Canton St;42,344742;-71,076482;5098
323;01/09/2019 19:01;01/09/2019 19:07;112;Clarendon Hill at Broadway;42,406302;-71,132446;100;Davis Square;42,396969;-71,123024;3283
99;01/09/2019 19:01;01/09/2019 19:03;36;Copley Square - Dartmouth St at Boylston St;42,3499283;-71,0773921;370;Dartmouth St at Newbury St;42,350961;-71,077828;4868
11438;01/09/2019 19:01;01/09/2019 22:12;218;Watermark Seaport - Boston Wharf Rd at Seaport Blvd;42,351586;-71,0456926;24;Seaport Square - Seaport Blvd at Northern Ave;42,351482;-71,044361;4068
97;01/09/2019 19:01;01/09/2019 19:03;36;Copley Square - Dartmouth St at Boylston St;42,3499283;-71,0773921;370;Dartmouth St at Newbury St;42,350961;-71,077828;2663
2254;01/09/2019 19:02;01/09/2019 19:39;374;Tremont St at Hamilton Pl;42,3566834;-71,0616665;17;Soldiers Field Park - 111 Western Ave;42,364263;-71,118276;4718
1699;01/09/2019 19:02;01/09/2019 19:30;84;CambridgeSide Galleria - CambridgeSide PL at Land Blvd;42,366981;-71,076472;90;Lechmere Station at Cambridge St / First St;42,370677;-71,076529;5461
2253;01/09/2019 19:02;01/09/2019 19:39;374;Tremont St at Hamilton Pl;42,3566834;-71,0616665;17;Soldiers Field Park - 111 Western Ave;42,364263;-71,118276;5580
778;01/09/2019 19:02;01/09/2019 19:15;413;Kennedy-Longfellow School 158 Spring St;42,369553;-71,0857902;413;Kennedy-Longfellow School 158 Spring St;42,369553;-71,08579;5038
1305;01/09/2019 19:02;01/09/2019 19:24;94;Main St at Austin St;42,375603;-71,064608;58;Mugar Way at Beacon St;42,355536;-71,072869;5497
362;01/09/2019 19:02;01/09/2019 19:08;116;359 Broadway - Broadway at Fayette Street;42,370803;-71,104412;221;Verizon Innovation Hub 10 Ware Street;42,372509;-71,113054;3305
854;01/09/2019 19:03;01/09/2019 19:17;60;Charles Circle - Charles St at Cambridge St;42,360185;-71,070866;33;Kenmore Square;42,348706;-71,097009;3415
1376;01/09/2019 19:03;01/09/2019 19:26;4;Tremont St at E Berkeley St;42,345392;-71,069616;20;Aquarium T Stop - 200 Atlantic Ave;42,359912;-71,05143;2073
756;01/09/2019 19:03;01/09/2019 19:15;89;Harvard Law School at Mass Ave / Jarvis St;42,379011;-71,119945;330;30 Dane St;42,381001;-71,104025;4451
2235;01/09/2019 19:03;01/09/2019 19:40;58;Mugar Way at Beacon St;42,3555363;-71,0728687;33;Kenmore Square;42,348706;-71,097009;4153
1228;01/09/2019 19:03;01/09/2019 19:23;6;Cambridge St at Joy St;42,3612117;-71,0653062;218;Watermark Seaport - Boston Wharf Rd at Seaport Blvd;42,351586;-71,045693;3521
1244;01/09/2019 19:03;01/09/2019 19:24;6;Cambridge St at Joy St;42,3612117;-71,0653062;218;Watermark Seaport - Boston Wharf Rd at Seaport Blvd;42,351586;-71,045693;4074
1219;01/09/2019 19:03;01/09/2019 19:23;105;Lower Cambridgeport at Magazine St / Riverside Rd;42,3572185;-71,1138716;80;MIT Stata Center at Vassar St / Main St;42,362131;-71,091156;3662
497;01/09/2019 19:03;01/09/2019 19:11;105;Lower Cambridgeport at Magazine St / Riverside Rd;42,3572185;-71,1138716;179;MIT Vassar St;42,355601;-71,103945;3823
891;01/09/2019 19:03;01/09/2019 19:18;345;Park Plaza at Charles St S.;42,3518281;-71,0678114;60;Charles Circle - Charles St at Cambridge St;42,360185;-71,070866;3501
2203;01/09/2019 19:03;01/09/2019 19:40;58;Mugar Way at Beacon St;42,3555363;-71,0728687;33;Kenmore Square;42,348706;-71,097009;2582
552;01/09/2019 19:03;01/09/2019 19:13;365;Harrison Ave at Bennet St;42,3494261;-71,0620996;25;South End Library - Tremont St at W Newton St;42,341332;-71,076847;4666
4180;01/09/2019 19:04;01/09/2019 20:13;202;Grove Hall Library - 41 Geneva Ave;42,30791;-71,080952;202;Grove Hall Library - 41 Geneva Ave;42,30791;-71,080952;4682
2522;01/09/2019 19:04;01/09/2019 19:46;236;Assembly Square T;42,3922328;-71,077466;81;Chinatown T Stop;42,352409;-71,062679;5059
1091;01/09/2019 19:04;01/09/2019 19:22;179;MIT Vassar St;42,3556012;-71,1039448;84;CambridgeSide Galleria - CambridgeSide PL at Land Blvd;42,366981;-71,076472;2659
2351;01/09/2019 19:04;01/09/2019 19:43;415;Stuart St at Berkeley St;42,349544;-71,0724207;23;Boston City Hall - 28 State St;42,35892;-71,057629;3115
4165;01/09/2019 19:04;01/09/2019 20:13;202;Grove Hall Library - 41 Geneva Ave;42,30791;-71,080952;202;Grove Hall Library - 41 Geneva Ave;42,30791;-71,080952;5438
1526;01/09/2019 19:04;01/09/2019 19:29;195;Child St at North St;42,3715049;-71,0724931;195;Child St at North St;42,371505;-71,072493;5397
2375;01/09/2019 19:04;01/09/2019 19:44;415;Stuart St at Berkeley St;42,349544;-71,0724207;23;Boston City Hall - 28 State St;42,35892;-71,057629;3978
64;01/09/2019 19:04;01/09/2019 19:05;10;B.U. Central - 725 Comm. Ave.;42,350406;-71,108279;10;B.U. Central - 725 Comm. Ave.;42,350406;-71,108279;3951
4571;01/09/2019 19:04;01/09/2019 20:20;104;Harvard University Radcliffe Quadrangle at Shepard St / Garden St;42,380287;-71,125107;145;Rindge Avenue - O'Neill Library;42,392766;-71,129042;5625
11267;01/09/2019 19:04;01/09/2019 22:12;218;Watermark Seaport - Boston Wharf Rd at Seaport Blvd;42,351586;-71,0456926;24;Seaport Square - Seaport Blvd at Northern Ave;42,351482;-71,044361;2197
512;01/09/2019 19:04;01/09/2019 19:13;9;Commonwealth Ave at Agganis Way;42,351692;-71,1190349;178;MIT Pacific St at Purrington St;42,359573;-71,101295;4674
2490;01/09/2019 19:04;01/09/2019 19:46;236;Assembly Square T;42,3922328;-71,077466;81;Chinatown T Stop;42,352409;-71,062679;3719
560;01/09/2019 19:04;01/09/2019 19:14;178;MIT Pacific St at Purrington St;42,3595732;-71,1012948;53;Beacon St at Massachusetts Ave;42,350827;-71,089811;4889
667;01/09/2019 19:04;01/09/2019 19:15;212;Maverick Square - Lewis Mall;42,3688441;-71,0397783;209;Chelsea St at Saratoga St;42,379772;-71,027448;4988
340;01/09/2019 19:04;01/09/2019 19:10;179;MIT Vassar St;42,3556012;-71,1039448;67;MIT at Mass Ave / Amherst St;42,3581;-71,093198;2097
543;01/09/2019 19:04;01/09/2019 19:13;68;Central Square at Mass Ave / Essex St;42,36507;-71,1031;221;Verizon Innovation Hub 10 Ware Street;42,372509;-71,113054;3817
257;01/09/2019 19:04;01/09/2019 19:09;10;B.U. Central - 725 Comm. Ave.;42,350406;-71,108279;227;Silber Way;42,349496;-71,100576;2842
1107;01/09/2019 19:04;01/09/2019 19:23;225;Cambridge Dept. of Public Works -147 Hampshire St.;42,3711973;-71,0975987;190;Nashua Street at Red Auerbach Way;42,365673;-71,064263;4022
555;01/09/2019 19:04;01/09/2019 19:14;68;Central Square at Mass Ave / Essex St;42,36507;-71,1031;221;Verizon Innovation Hub 10 Ware Street;42,372509;-71,113054;2715
651;01/09/2019 19:04;01/09/2019 19:15;212;Maverick Square - Lewis Mall;42,3688441;-71,0397783;209;Chelsea St at Saratoga St;42,379772;-71,027448;3844
838;01/09/2019 19:04;01/09/2019 19:18;138;Newmarket Square T Stop - Massachusetts Ave at Newmarket Square;42,326599;-71,066498;364;Tremont St at Northampton St;42,338896;-71,0815;5327
464;01/09/2019 19:05;01/09/2019 19:12;227;Silber Way;42,349496;-71,1005759;55;Boylston St at Massachusetts Ave;42,347265;-71,088088;3825
1255;01/09/2019 19:05;01/09/2019 19:26;67;MIT at Mass Ave / Amherst St;42,3581;-71,093198;69;Coolidge Corner - Beacon St at Centre St;42,341598;-71,123338;3300
7319;01/09/2019 19:05;01/09/2019 21:07;4;Tremont St at E Berkeley St;42,345392;-71,069616;20;Aquarium T Stop - 200 Atlantic Ave;42,359912;-71,05143;5557
1490;01/09/2019 19:05;01/09/2019 19:30;58;Mugar Way at Beacon St;42,3555363;-71,0728687;86;Brookline Village - Station Street at MBTA;42,332999;-71,116344;3090
378;01/09/2019 19:05;01/09/2019 19:11;197;MLK Blvd at Washington St;42,3214381;-71,0912606;282;Stony Brook T Stop;42,316966;-71,104374;2419
209;01/09/2019 19:05;01/09/2019 19:09;134;Boylston St at Dartmouth St;42,350413;-71,07655;42;Boylston St at Arlington St;42,352055;-71,070487;1240
697;01/09/2019 19:05;01/09/2019 19:17;33;Kenmore Square;42,348706;-71,097009;9;Commonwealth Ave at Agganis Way;42,351692;-71,119035;5423
1462;01/09/2019 19:05;01/09/2019 19:30;58;Mugar Way at Beacon St;42,3555363;-71,0728687;86;Brookline Village - Station Street at MBTA;42,332999;-71,116344;5156
200;01/09/2019 19:05;01/09/2019 19:09;10;B.U. Central - 725 Comm. Ave.;42,350406;-71,108279;227;Silber Way;42,349496;-71,100576;571
220;01/09/2019 19:05;01/09/2019 19:09;134;Boylston St at Dartmouth St;42,350413;-71,07655;42;Boylston St at Arlington St;42,352055;-71,070487;2479
702;01/09/2019 19:06;01/09/2019 19:17;58;Mugar Way at Beacon St;42,3555363;-71,0728687;91;One Kendall Square at Hampshire St / Portland St;42,366277;-71,09169;3364
555;01/09/2019 19:06;01/09/2019 19:15;23;Boston City Hall - 28 State St;42,35892;-71,057629;98;Warren St at Chelsea St;42,371848;-71,060292;2983
550;01/09/2019 19:06;01/09/2019 19:15;23;Boston City Hall - 28 State St;42,35892;-71,057629;98;Warren St at Chelsea St;42,371848;-71,060292;4522
2303;01/09/2019 19:06;01/09/2019 19:44;74;Harvard Square at Mass Ave/ Dunster;42,373268;-71,118579;71;Conway Park - Somerville Avenue;42,383405;-71,107593;3746
2059;01/09/2019 19:06;01/09/2019 19:40;157;Seaport Blvd at Sleeper St;42,3531781;-71,0481736;105;Lower Cambridgeport at Magazine St / Riverside Rd;42,357219;-71,113872;3712
1181;01/09/2019 19:06;01/09/2019 19:26;39;Washington St at Rutland St;42,3385146;-71,0740408;54;Tremont St at West St;42,354979;-71,063348;4416
241;01/09/2019 19:06;01/09/2019 19:10;152;Ink Block - Harrison Ave at Herald St;42,345901;-71,063187;81;Chinatown T Stop;42,352409;-71,062679;5204
1404;01/09/2019 19:06;01/09/2019 19:30;9;Commonwealth Ave at Agganis Way;42,351692;-71,1190349;97;Harvard University River Houses at DeWolfe St / Cowperthwaite St;42,36919;-71,117141;2833
7245;01/09/2019 19:06;01/09/2019 21:07;4;Tremont St at E Berkeley St;42,345392;-71,069616;20;Aquarium T Stop - 200 Atlantic Ave;42,359912;-71,05143;2502
307;01/09/2019 19:06;01/09/2019 19:11;21;Prudential Center - Belvedere St;42,34652;-71,0806578;404;Mass Ave T Station;42,341356;-71,08337;4701
2073;01/09/2019 19:06;01/09/2019 19:41;120;Beacon St at Charles St;42,356052;-71,069849;369;Boston Public Market;42,362549;-71,057374;5145
4889;01/09/2019 19:06;01/09/2019 20:28;39;Washington St at Rutland St;42,3385146;-71,0740408;54;Tremont St at West St;42,354979;-71,063348;2929
1352;01/09/2019 19:07;01/09/2019 19:29;9;Commonwealth Ave at Agganis Way;42,351692;-71,1190349;97;Harvard University River Houses at DeWolfe St / Cowperthwaite St;42,36919;-71,117141;2048
1428;01/09/2019 19:07;01/09/2019 19:30;74;Harvard Square at Mass Ave/ Dunster;42,373268;-71,118579;53;Beacon St at Massachusetts Ave;42,350827;-71,089811;4484
1400;01/09/2019 19:07;01/09/2019 19:30;74;Harvard Square at Mass Ave/ Dunster;42,373268;-71,118579;53;Beacon St at Massachusetts Ave;42,350827;-71,089811;5099
1937;01/09/2019 19:07;01/09/2019 19:39;120;Beacon St at Charles St;42,356052;-71,069849;369;Boston Public Market;42,362549;-71,057374;2607
1142;01/09/2019 19:07;01/09/2019 19:26;39;Washington St at Rutland St;42,3385146;-71,0740408;54;Tremont St at West St;42,354979;-71,063348;5186
639;01/09/2019 19:07;01/09/2019 19:18;6;Cambridge St at Joy St;42,3612117;-71,0653062;67;MIT at Mass Ave / Amherst St;42,3581;-71,093198;4687
1784;01/09/2019 19:07;01/09/2019 19:37;196;Roxbury YMCA - Warren St at MLK Blvd;42,3178733;-71,0824308;23;Boston City Hall - 28 State St;42,35892;-71,057629;4755
822;01/09/2019 19:07;01/09/2019 19:21;6;Cambridge St at Joy St;42,3612117;-71,0653062;225;Cambridge Dept. of Public Works -147 Hampshire St.;42,371197;-71,097599;5120
862;01/09/2019 19:07;01/09/2019 19:22;26;Washington St at Waltham St;42,341522;-71,068922;157;Seaport Blvd at Sleeper St;42,353178;-71,048174;3252
1151;01/09/2019 19:07;01/09/2019 19:26;41;Packard's Corner - Commonwealth Ave at Brighton Ave;42,352261;-71,123831;30;Brigham Circle - Francis St at Huntington Ave;42,334629;-71,104079;4494
330;01/09/2019 19:07;01/09/2019 19:13;46;Christian Science Plaza - Massachusetts Ave at Westland Ave;42,3436658;-71,0858238;134;Boylston St at Dartmouth St;42,350413;-71,07655;4802
437;01/09/2019 19:07;01/09/2019 19:15;84;CambridgeSide Galleria - CambridgeSide PL at Land Blvd;42,366981;-71,076472;195;Child St at North St;42,371505;-71,072493;3369
1137;01/09/2019 19:08;01/09/2019 19:27;41;Packard's Corner - Commonwealth Ave at Brighton Ave;42,352261;-71,123831;30;Brigham Circle - Francis St at Huntington Ave;42,334629;-71,104079;4719
1165;01/09/2019 19:08;01/09/2019 19:27;16;Back Bay T Stop - Dartmouth St at Stuart St;42,3480741;-71,0765702;68;Central Square at Mass Ave / Essex St;42,36507;-71,1031;3640
685;01/09/2019 19:08;01/09/2019 19:19;328;Grove St at Community Path;42,3963868;-71,1201131;79;Beacon St at Washington / Kirkland;42,37842;-71,105668;4500
1078;01/09/2019 19:08;01/09/2019 19:26;16;Back Bay T Stop - Dartmouth St at Stuart St;42,3480741;-71,0765702;68;Central Square at Mass Ave / Essex St;42,36507;-71,1031;3942
190;01/09/2019 19:08;01/09/2019 19:11;120;Beacon St at Charles St;42,356052;-71,069849;120;Beacon St at Charles St;42,356052;-71,069849;2580
1593;01/09/2019 19:08;01/09/2019 19:35;54;Tremont St at West St;42,354979;-71,063348;178;MIT Pacific St at Purrington St;42,359573;-71,101295;4475
1944;01/09/2019 19:08;01/09/2019 19:41;12;Ruggles T Stop - Columbus Ave at Melnea Cass Blvd;42,3362445;-71,0879856;12;Ruggles T Stop - Columbus Ave at Melnea Cass Blvd;42,336244;-71,087986;2562
893;01/09/2019 19:08;01/09/2019 19:23;70;Harvard Kennedy School at Bennett St / Eliot St;42,3722168;-71,1218807;178;MIT Pacific St at Purrington St;42,359573;-71,101295;2221
709;01/09/2019 19:08;01/09/2019 19:20;97;Harvard University River Houses at DeWolfe St / Cowperthwaite St;42,3691903;-71,1171413;428;Western Ave at Richardson St;42,361787;-71,143931;545
671;01/09/2019 19:08;01/09/2019 19:20;415;Stuart St at Berkeley St;42,349544;-71,0724207;19;Park Dr at Buswell St;42,347241;-71,105301;5420
721;01/09/2019 19:08;01/09/2019 19:20;97;Harvard University River Houses at DeWolfe St / Cowperthwaite St;42,3691903;-71,1171413;428;Western Ave at Richardson St;42,361787;-71,143931;4900
1014;01/09/2019 19:09;01/09/2019 19:26;39;Washington St at Rutland St;42,3385146;-71,0740408;54;Tremont St at West St;42,354979;-71,063348;5111
789;01/09/2019 19:09;01/09/2019 19:22;125;Hyde Square - Barbara St at Centre St;42,3217653;-71,1098416;86;Brookline Village - Station Street at MBTA;42,332999;-71,116344;4536
497;01/09/2019 19:09;01/09/2019 19:17;35;Arch St at Franklin St;42,355335;-71,0582292;218;Watermark Seaport - Boston Wharf Rd at Seaport Blvd;42,351586;-71,045693;4691
713;01/09/2019 19:09;01/09/2019 19:21;67;MIT at Mass Ave / Amherst St;42,3581;-71,093198;225;Cambridge Dept. of Public Works -147 Hampshire St.;42,371197;-71,097599;3527
673;01/09/2019 19:09;01/09/2019 19:20;413;Kennedy-Longfellow School 158 Spring St;42,369553;-71,0857902;179;MIT Vassar St;42,355601;-71,103945;5075
837;01/09/2019 19:09;01/09/2019 19:23;70;Harvard Kennedy School at Bennett St / Eliot St;42,3722168;-71,1218807;178;MIT Pacific St at Purrington St;42,359573;-71,101295;4973
498;01/09/2019 19:09;01/09/2019 19:18;35;Arch St at Franklin St;42,355335;-71,0582292;218;Watermark Seaport - Boston Wharf Rd at Seaport Blvd;42,351586;-71,045693;3793
1489;01/09/2019 19:09;01/09/2019 19:34;52;Newbury St at Hereford St;42,348717;-71,085954;82;Beacon St at Tappan St;42,338267;-71,138947;3683
154;01/09/2019 19:09;01/09/2019 19:12;46;Christian Science Plaza - Massachusetts Ave at Westland Ave;42,3436658;-71,0858238;55;Boylston St at Massachusetts Ave;42,347265;-71,088088;5621
368;01/09/2019 19:09;01/09/2019 19:16;189;Kendall T;42,3624278;-71,0849547;179;MIT Vassar St;42,355601;-71,103945;3919
1398;01/09/2019 19:10;01/09/2019 19:33;95;Cambridge St - at Columbia St / Webster Ave;42,372969;-71,094445;68;Central Square at Mass Ave / Essex St;42,36507;-71,1031;4903
957;01/09/2019 19:10;01/09/2019 19:26;141;Kendall Street;42,3635602;-71,0821679;87;Harvard University Housing - 115 Putnam Ave at Peabody Terrace;42,366621;-71,114214;2371
315;01/09/2019 19:10;01/09/2019 19:15;157;Seaport Blvd at Sleeper St;42,3531781;-71,0481736;163;The Lawn on D;42,344792;-71,044024;5179
2197;01/09/2019 19:10;01/09/2019 19:47;47;Cross St at Hanover St;42,362811;-71,056067;395;Chelsea St at Vine St;42,403281;-71,047626;3337
121;01/09/2019 19:10;01/09/2019 19:12;189;Kendall T;42,3624278;-71,0849547;80;MIT Stata Center at Vassar St / Main St;42,362131;-71,091156;2860
